city,zip,lat,lon
"Hüttenrode bei Blankenburg, Harz",38889,51.76975,10.90547
Emmelshausen,56281,50.15,7.56667
Ramsthal,97729,50.1333,10.0667
Zobbenitz,39638,52.4054,11.36778
"Mackenbach, Kreis Kaiserslautern",67686,49.4667,7.58333
"Gollenberg (Kreis Havelland)",14728,52.75291,12.3759700000001
Eitensheim,85117,48.8167,11.3167
Rathsweiler,66887,49.6,7.46667
Nievern,56132,50.3333,7.68333
"Malchow, Mecklenburg",17213,53.48033759545,12.4233436401367
"Stützengrün",08328,50.5333,12.5333
Schorstedt,39606,52.71007,11.6567700000001
Oftersheim,68723,49.3653,8.58306
"Ahrenviölfeld",25885,54.5336026278284,9.27625897525977
Neukyhna,04509,51.515138,12.259441
Schieder-Schwalenberg,32816,51.89829,9.16908000000001
"Fridingen an der Donau",78567,48.0167,8.93333
"Quarnstedt bei Wrist",25563,53.953826,9.784869
"Udenheim, Rheinhessen",55288,49.8647,8.17167
Oberstreit,55596,49.8,7.7
Sternenfels,75447,49.0514,8.85083
"Oßling",01920,51.35985,14.1655499999999
Langenorla,07381,50.7333,11.5833
Oberostendorf,86869,47.9333,10.75
"Ludwigsfelde Löwenbruch",14974,52.29265,13.31914
"Drahnsdorf Drahnsdorf",15938,51.9166,13.582929
"Appel, Nordheide",21279,53.39063,9.74374999999998
"Steinberg, Vogtland",08237,50.5389,12.4778
Monzelfeld,54472,49.9,7.06667
Oberbergkirchen,84564,48.3,12.3833
"Sulzbach (Taunus)",65843,50.1333,8.53333
Untereisesheim,74257,49.2111,9.20194
Sarow,17111,53.79493,13.1031800000001
"Böbingen an der Rems",73560,48.8167,9.91667
Griesingen,89608,48.2667,9.78333
"Schalksmühle",58579,51.24289,7.52367000000004
Kaiser-Wilhelm-Koog,25709,53.9428755189547,8.92646599405083
"Hochdorf bei Plochingen",73269,48.7,9.46667
"Fröttstädt",99880,50.9333,10.5833
Umpferstedt,99441,50.9833,11.4167
"Meßdorf",39624,52.71975,11.55589
Holzminden,37603,51.82612,9.46006
Sensbachtal,64759,49.5489,9.015
"Droßdorf bei Zeitz, Elster",06712,51.0,12.1167
"Langenaltheim Altheimersberg",91788,48.9,10.9333
Ruhland,01945,51.4555769072858,13.8636100952149
Brachstedt,06188,51.5698,12.0517199999999
Brachstedt,06193,51.5698,12.0517199999999
"Rambin Kasselvitz",18573,54.34852,13.19223
"Püggen bei Salzwedel",29416,52.7329,11.06013
"Hinrichshagen bei Waren",17194,53.62581,12.6689200000001
Lindstedt,39638,52.59272,11.53126
"Groß Vielen",17217,53.4812059078685,13.0353599365235
"Bad Sülze",18334,54.11097,12.65593
"Eixen Stormsdorf",18334,54.14503,12.67597
Zahna,06895,51.91564,12.78599
Schochwitz,06179,51.5311,11.75375
"Nordwestuckermark Holzendorf",17291,53.38632,13.7734
Feilsdorf,54636,49.9833,6.41667
"Reichmannsdorf bei Neuhaus am Rennweg",98739,50.55,11.2333
"Hirschroda bei Naumburg",06636,51.2059693970512,11.6859607513429
Wiltingen,54459,49.6667,6.6
"Uebigau-Wahrenbrück Winkel bei Bad Liebenwerda",04924,51.5489095427936,13.3831617565918
"Bergen auf Rügen Neu Sassitz",18528,54.40088,13.412583
Troisdorf,53840,50.8167,7.16667
Troisdorf,53842,50.8167,7.16667
Troisdorf,53844,50.8167,7.16667
"Roseburg Wotersen",21514,53.5414,10.60431
"Schwanheim, Pfalz",76848,49.1667,7.88333
Rhinow,14728,52.7508704854803,12.3401787460327
Winnemark,24398,54.6178701610109,9.92786236362456
Wolfschlugen,72649,48.65,9.28333
"Gars am Inn Trescherberg",83546,48.15,12.2833
Oelixdorf,25524,53.927577,9.558216
"Damm bei Rostock Reez",18196,53.99959,12.15156
"Kirchheim am Ries Osterholz bei Bopfingen",73441,48.8666667,10.3833333
Heretsried,86465,48.4667,10.7333
Peckfitz,39649,52.50859,11.1805400000001
Postau,84103,48.65,12.3333
Singhofen,56379,50.2833,7.83333
"Allmendingen (Württemberg)",89604,48.3333,9.71667
"Fehmarn Landkirchen auf Fehmarn",23769,54.449277,11.147725
"Bernterode (bei Eichsfeld)",37308,51.3039173783897,10.1522745132446
"Bernterode (bei Eichsfeld)",37318,51.3039173783897,10.1522745132446
Scheiditz,07646,50.9,11.75
"Malberg, Westerwald",57629,50.7167,7.81667
Vierherrenborn,54314,49.6,6.66667
"Wittnau (Breisgau)",79299,47.95,7.81667
"Geroda bei Neustadt",07819,50.7667,11.9
"Georgensgmünd",91166,49.1897,11.0167
"Gadebusch Klein Hundorf",19205,53.73499,11.08936
"Bargstedt, Holstein",24793,54.1628386745617,9.76974810238169
Obernkirchen,31683,52.2665,9.11775
"Reichstädt bei Gera",07580,50.925,12.235
"Breitenau, Westerwald",56237,50.5,7.68333
"Lug, Pfalz",76848,49.1833,7.9
Lauenau,31867,52.2782,9.3785
"Egenhofen, Kreis Fürstenfeldbruck Aufkirchen bei Unterschweinbach",82282,48.2409096,11.1909485
Wittelshofen,91749,49.0667,10.4833
Borchen,33178,51.66612,8.72764000000006
Kletkamp,24327,54.24958,10.63857
"Buchholz bei Stendal",39579,52.53966,11.7905900000001
Langenargen,88085,47.6,9.55
Didderse,38530,52.38089,10.40254
"Kirchheim unter Teck",73230,48.65,9.45
"Bobeck bei Stadtroda",07646,50.9,11.8
"Amerang Osendorf bei Evenhausen, Oberbayern",83552,48.0384,12.3027
"Sankt Augustin",53757,50.7667,7.18333
"Nordwestuckermark Arendsee",17291,53.3283,13.6259
"Rubkow Bömitz",17390,53.94385,13.7002
"Wustrow (Wendland)",29462,52.9231,11.1294800000001
Kempenich,56746,50.4167,7.13333
Iffeldorf,82393,47.7667,11.3167
"Bleckhausen, Eifel",54570,50.1333,6.78333
"Jückelberg",04618,50.9269,12.6317
"Karow bei Lübz",19395,53.53855,12.2626299999999
"Bützow",18246,53.83493,11.9927
"Sulzfeld (Baden)",75056,49.1047,8.85583
"Sulzfeld (Baden)",75031,49.1047,8.85583
"Brüssow, Uckermark Bagemühl",17326,53.35638,14.19829
Schleich,54340,49.8167,6.83333
"Buckautal Dretzen",14793,52.21344,12.28335
Nehmten,24326,54.0947518156827,10.3933839563846
"Heinrichsberg bei Wolmirstedt",39326,52.27385,11.73532
"Döttesfeld",56305,50.6333,7.55
Engelschoff,21710,53.6618,9.32241
"Biesenthal bei Bernau bei Berlin",16359,52.76142,13.6478099999999
"Steindorf, Paar",82297,48.2167,11.0
"Krümmel, Westerwald",56244,50.5333,7.71667
"Dahme, Holstein",23747,54.22062,11.0848100000001
"Treuenbrietzen Dietersdorf bei Jüterbog",14929,52.03777,12.8085100000001
"Treuenbrietzen Dietersdorf bei Jüterbog",14913,52.03777,12.8085100000001
Speichersdorf,95469,49.8833,11.7833
Lindewerra,37318,51.3138835257789,9.94862670898442
"Heringen / Helme",99765,51.44738,10.87974
Beltheim,56290,50.1,7.45
"Buschvitz Prisvitz",18528,54.439904,13.441061
"Rain, Niederbayern",94369,48.9,12.4667
"Herschbach (Oberwesterwald)",56414,50.5,7.93333
"Niedernwöhren",31712,52.3519,9.1486
Strahlungen,97618,50.2833,10.2333
"Schönwald im Schwarzwald",78141,48.1,8.2
"Bischofswiesen Strub",83489,47.65,12.95
"Frankfurt am Main Ginnheim",60439,50.1167,8.68333
Eichenbarleben,39167,52.16732,11.4021299999999
"Röhrig",37318,51.33408,10.04153
Maisach,82216,48.2167,11.2667
Ebenshausen,99826,51.0833,10.3
"Klink bei Waren Grabenitz",17192,53.47238,12.5793200000001
Harra,07366,50.4167,11.6833
Sitters,67823,49.7167,7.78333
Heilingen,07407,50.7667,11.4667
"Moosach bei Grafing bei München",85665,48.0333,11.8833
"Pritzwalk Schönhagen an der Dömnitz",16928,53.16743,12.13872
Kleinbodungen,99752,51.47087,10.5294699999999
"Alt Sührkow Hohen Mistorf",17166,53.78235,12.67084
"Großräschen Woschkow",01983,51.61018,14.05015
"Wintersdorf bei Meuselwitz Lehma",04610,51.0546,12.3563
"Wintersdorf bei Meuselwitz Lehma",04617,51.0546,12.3563
Sylda,06333,51.6786,11.42572
Metzenhausen,55481,49.9667,7.36667
"Steimke, Altmark",38486,52.58795,10.9658899999999
"Thüringenhausen",99713,51.2704641048195,10.8146474920654
"Doberschütz Mörtitz",04838,51.46601,12.74908
Dreschvitz,18573,54.40368,13.29409
"Herne, Westfalen",44623,51.53717,7.20108000000005
"Herne, Westfalen",44625,51.53717,7.20108000000005
"Herne, Westfalen",44627,51.53717,7.20108000000005
"Herne, Westfalen",44628,51.53717,7.20108000000005
"Herne, Westfalen",44629,51.53717,7.20108000000005
"Herne, Westfalen",44649,51.53717,7.20108000000005
"Herne, Westfalen",44651,51.53717,7.20108000000005
"Herne, Westfalen",44652,51.53717,7.20108000000005
"Herne, Westfalen",44653,51.53717,7.20108000000005
"Aura an der Saale",97717,50.1667,10.0
"Tauscha bei Großenhain",01561,51.26583,13.80318
Biblis,68647,49.6917,8.45861
"Rabenau, Hessen",35466,50.6833,8.86667
Zuzenhausen,74939,49.2964,8.82667
Horath,54497,49.8167,6.98333
Zichow,16306,53.18812,14.03805
Belum,21785,53.81723,8.9931
Moschheim,56424,50.4833,7.83333
Marienheide,51709,51.0833,7.53333
"Kirchberg (Hunsrück)",55481,49.95,7.4
"Schönborn, Pfalz",67808,49.6333,7.76667
"Sanne-Kerkuhn bei Osterburg",39606,52.82323,11.43891
"Neuenkirchen bei Greifswald Oldenhagen",17498,54.12858,13.36168
"Nieder-Wiesen, Rheinhessen",55234,49.7333,7.98333
Kratzenburg,56283,50.1833,7.55
"Wagenhausen, Vulkaneifel",56826,50.15,6.98333
"Rehhorst, Holstein",23619,53.87567,10.47022
"Beerfelden, Odenwald",64743,49.5669,8.97472
Ahlerstedt,21702,53.40495,9.45183999999995
"Lübs bei Torgelow Millnitz",17379,53.72556,13.9523
Langenpreising,85465,48.4333,11.9667
"Kleßen-Görne Görne",14728,52.70398,12.51612
Goch,47574,51.67988,6.15647999999999
"Roscheid, Eifel",54619,50.1167,6.18333
"Dönitz",38486,52.61227,11.04773
Bobenheim-Roxheim,67240,49.5875,8.35778
Pfarrweisach,96176,50.15,10.7333
Athenstedt,38822,51.93793,10.9098300000001
"Rötgesbüttel",38531,52.41594,10.53048
Rietschen,02956,51.3977,14.7855999999999
"Fürth, Odenwald",64658,49.6508,8.78472
"Werda bei Auerbach, Vogtland",08223,50.4333,12.3167
Bilshausen,37434,51.6300215278194,10.1581169311523
"Ayl, Saar",54441,49.6333,6.55
Gangkofen,84140,48.4333,12.5667
Merchweiler,66589,49.35,7.05
Despetal,31035,52.0835205436702,9.84237629119866
"Hödingen bei Haldensleben",39356,52.30388,11.1044400000001
"Stralsund Tribseer Siedlung",18437,54.327392578125,13.0706090927124
Alheim,36211,51.0333,9.66667
Bestwig,59909,51.3622788597653,8.40111579895017
Drachhausen,03185,51.89127,14.3152299999999
Himmelstadt,97267,49.9239,9.80167
"Schüttorf",48465,52.32487,7.22765000000004
"Selters (Westerwald)",56242,50.5333,7.76667
Briggow,17153,53.62064,12.98612
Hemleben,06577,51.2557480490629,11.2236522857665
Escheburg,21039,53.46655,10.30924
"Planebruch Oberjünne",14778,52.27905,12.63875
Ganzlin,19395,53.38215,12.24793
Mellin,38489,52.64958,10.98798
"Coswig (Anhalt) Zieko",06869,51.91422,12.4156800000001
"Bonndorf im Schwarzwald",79848,47.8167,8.35
"Dorf Mecklenburg",23972,53.84244,11.46398
"Wasbüttel",38553,52.41263,10.59272
Schmallenberg,57392,51.15,8.3
Fitzbek,25579,54.002623,9.769674
Westensee,24259,54.2779628502139,9.89983012378222
Schindhard,66996,49.1333,7.81667
"Willstätt",77731,48.5333,7.88333
Althegnenberg,82278,48.2333,11.0667
"Nieder Kostenz",55481,49.95,7.36667
Deiningen,86738,48.8667,10.5667
"Chorin Sandkrug bei Eberswalde",16230,52.88398,13.87305
"Märkische Heide",15913,52.03298,14.05285
"Simbach am Inn",84359,48.2667,13.0167
"Wickede an der Ruhr",58739,51.49669,7.86595
"Wohlsdorf bei Bernburg",06408,51.76462,11.86576
"Daubach, Hunsrück",55566,49.85,7.63333
"Lübbecke, Westfalen",32312,52.3097,8.62224
"Giesen bei Hildesheim",31180,52.19623,9.89615000000003
Bebertal,39343,52.24005,11.33529
"Oberfell, Mosel",56332,50.2667,7.45
"Waging am See",83329,47.9333,12.7333
"Besitz Blücher bei Boizenburg",19258,53.35516,10.83048
"Weißwasser / Oberlausitz",02943,51.50428,14.63517
"Appenheim, Rheinhessen",55437,49.93,8.03333
"Hohenmölsen",06679,51.15,12.0833
Waigolshausen,97534,49.95,10.1333
"Neustadt bei Leinefelde",37345,51.46802,10.46551
Schauenstein,95197,50.2667,11.75
"Hagenbüchach",91469,49.5333,10.7667
"Barnitz, Trave",23858,53.80564,10.49994
Hohnstein,01848,50.97958,14.1141700000001
Loddin,17459,54.02712,14.01444
Ohne,48465,52.27281,7.27528000000007
Franzburg,18461,54.1870032653011,12.8809069577027
"Karlsruhe (Baden) Grünwinkel",76185,49.0047,8.38583
"Karlsruhe (Baden) Grünwinkel",76189,49.0047,8.38583
"Haarbach, Niederbayern",94542,48.5,13.15
"Stühlingen",79780,47.7333,8.43333
"Warnow bei Bützow Diedrichshof",18249,53.76603,11.91306
Loit,24888,54.6113867309,9.69996023035
Rudolstadt,07407,50.7167,11.3333
"Hirschfelde bei Zittau",02788,50.94246,14.88582
"Fincken Kaeselin",17209,53.3622,12.43166
Unterdietfurt,84339,48.3833,12.6667
"Warnow bei Bützow",18249,53.78552,11.8804700000001
"Römstedt",29591,53.0961,10.64962
Mainaschaff,63814,49.9817,9.09
"Baar (Schwaben)",86674,48.5833,10.9667
"Baar (Schwaben)",86672,48.5833,10.9667
"Eppstein, Taunus",65817,50.1333,8.4
Kirkel,66459,49.2833,7.23333
Ransweiler,67808,49.6667,7.76667
"Schönewalde bei Herzberg, Elster Dubro",04916,51.7613301,13.26495
"Lassan, Vorpommern",17440,53.94896,13.85156
Eriskirch,88097,47.6333,9.53333
"Vellahn Jesow",19273,53.38203,11.01616
Schuttertal,77978,48.2333,7.95
Neidhartshausen,36452,50.6833,10.1333
Passau,94032,48.5712,13.449
Passau,94034,48.5712,13.449
Passau,94036,48.5712,13.449
"Grieben bei Tangerhütte",39517,52.43783,11.9599900000001
"Triberg im Schwarzwald",78098,48.1333,8.23333
Neuensalz,08541,50.5,12.2167
"Nebel, Amrum",25946,54.6504285943,8.35379624422
Nabburg,92507,49.4536,12.1786
Wenzendorf,21279,53.35072,9.77087000000006
"Prenzlau Schönwerder",17291,53.36986,13.84663
"Esperstedt bei Querfurt",06279,51.42375,11.6748
"Ummanz Wusse",18569,54.452659,13.156765
"Härtlingen",56459,50.5333,7.9
"Negenborn bei Holzminden",37643,51.89154,9.5719
Seeblick,14715,52.6668910341298,12.3832931640625
Bittkau,39517,52.41392,11.96416
"Rödelsee",97348,49.7333,10.25
"Görmin Groß Zastrow",17121,54.0135,13.27905
Haby,24361,54.3958076059489,9.82008951008325
"Unterlüß",29345,52.84503,10.2907299999999
"Blumberg (Baden)",78176,47.8333,8.53333
Schmedeswurth,25724,53.9262482259261,9.04012996547493
"Wiesenburg / Mark Benken",14806,52.1639,12.46262
Fedderingen,25779,54.2826805701412,9.13183496947767
"Deißlingen (Neckar) Hochhalden bei Rottweil",78628,48.1167,8.6
Ganderkesee,27777,53.03421,8.54221000000007
Plattenburg,19336,52.95683,12.03227
Plattenburg,19339,52.95683,12.03227
"Klüden",39638,52.40907,11.40054
Heckenbach,53506,50.4667,7.05
"Wettringen, Kreis Steinfurt",48493,52.20978,7.31628000000001
"Liebenau, Hessen",34396,51.49783196324,9.28286705291748
"Eggersdorf bei Schönebeck",39221,51.97616,11.71142
"Marlow bei Ribnitz-Damgarten Gresenhorst",18337,54.1499,12.42156
"Ettringen, Wertach",86833,48.1,10.65
Hitzhofen,85122,48.85,11.3167
Mutlangen,73557,48.8167,9.8
Hellschen-Heringsand-Unterschaar,25764,54.20538,8.84581
Diepholz,49356,52.60584,8.37071000000003
Schiffdorf,27619,53.53111,8.65201999999999
Lexgaard,25923,54.8324648731,8.93914292609
"Simmern / Hunsrück",55469,49.9833,7.51667
"Berg bei Neumarkt in der Oberpfalz",92348,49.3317,11.4403
Kefferhausen,37351,51.3136957546829,10.2851882751465
Sensweiler,55758,49.7833,7.2
"Teisendorf Wetzelsberg bei Neukirchen am Teisenberg",83364,47.85146,12.756131
Eime,31036,52.0731,9.72343000000001
"Jützenbach",37345,51.5251010284515,10.378022100525
Saterland,26683,53.1033,7.6825
Friedrichshafen,88045,47.65,9.48333
Friedrichshafen,88046,47.65,9.48333
Friedrichshafen,88048,47.65,9.48333
"Mulsum bei Bremerhaven",27632,53.66961,8.54733999999996
Inzlingen,79594,47.5833,7.7
"Oberkirch (Baden)",77704,48.5333,8.08333
Holtsee,24363,54.399064838759,9.85492000579839
Vollmershain,04626,50.8552,12.2884
"Liepen bei Anklam Preetzen",17391,53.8686,13.4764299999999
"Siehdichum Siehdichum",15890,52.16369,14.44179
"Sundern (Sauerland)",59846,51.32493,8.00333999999998
Pelsin,17392,53.81143,13.67697
"Schöneberg bei Angermünde",16278,53.00801,14.14215
"Frankfurt am Main Sindlingen",65931,50.0809,8.5158
"Dahme / Mark Buckow bei Jüterbog",14913,51.94708,13.39468
"Luckaitztal Buchwäldchen Ziegelei",03229,51.68953,14.00589
"Rade bei Hohenwestedt",24594,54.1024587456023,9.71676598067571
Giekau,24321,54.3180060109664,10.5051403254271
"Waldbrunn (Kreis Würzburg)",97295,49.7586,9.80361
Schnega,29465,52.8828,10.8701
"Hanshagen bei Grevesmühlen",23936,53.80561,11.14752
"Seelitz bei Rochlitz",09306,51.0333,12.8167
Schleusegrund,98667,50.5233,10.8667
"Faulenrost Demzin",17139,53.66713,12.78792
"Nauen, Havelland",14641,52.60686,12.88135
"Rohlstorf, Holstein",23821,53.96857,10.40755
"Wiendorf bei Bützow Zeez",18258,53.96262,12.14558
"Pickließem",54647,49.9917,6.646
Wehlen,01829,50.95659,14.03179
Bentzin,17129,53.94639,13.2756400000001
Desloch,55592,49.7167,7.63333
"Liederbach am Taunus",65835,50.1167,8.5
Netphen,57250,50.9167,8.1
Siersleben,06308,51.60403,11.54441
Regenstauf,93128,49.1217,12.1292
Armstedt,24616,53.9711897939432,9.84708625133515
"Eldena an der Elde Krohn",19294,53.25469,11.45903
"Köln",50667,50.9333,6.95
"Köln",50668,50.9333,6.95
"Köln",50670,50.9333,6.95
"Köln",50672,50.9333,6.95
"Köln",50674,50.9333,6.95
"Köln",50676,50.9333,6.95
"Köln",50677,50.9333,6.95
"Köln",50678,50.9333,6.95
"Köln",50679,50.9333,6.95
"Köln",50733,50.9333,6.95
"Köln",50735,50.9333,6.95
"Köln",50737,50.9333,6.95
"Köln",50739,50.9333,6.95
"Köln",50765,50.9333,6.95
"Köln",50767,50.9333,6.95
"Köln",50769,50.9333,6.95
"Köln",50823,50.9333,6.95
"Köln",50825,50.9333,6.95
"Köln",50827,50.9333,6.95
"Köln",50829,50.9333,6.95
"Köln",50858,50.9333,6.95
"Köln",50859,50.9333,6.95
"Köln",50931,50.9333,6.95
"Köln",50933,50.9333,6.95
"Köln",50935,50.9333,6.95
"Köln",50937,50.9333,6.95
"Köln",50939,50.9333,6.95
"Köln",50968,50.9333,6.95
"Köln",50969,50.9333,6.95
"Köln",50996,50.9333,6.95
"Köln",50997,50.9333,6.95
"Köln",50999,50.9333,6.95
"Köln",51061,50.9333,6.95
"Köln",51063,50.9333,6.95
"Köln",51065,50.9333,6.95
"Köln",51067,50.9333,6.95
"Köln",51069,50.9333,6.95
"Köln",51103,50.9333,6.95
"Köln",51105,50.9333,6.95
"Köln",51107,50.9333,6.95
"Köln",51109,50.9333,6.95
"Köln",51143,50.9333,6.95
"Köln",51145,50.9333,6.95
"Köln",51147,50.9333,6.95
"Köln",51149,50.9333,6.95
"Bucha bei Jena",07751,50.8833,11.5167
"Höchstenbach",57629,50.6333,7.73333
"Königsborn bei Magdeburg",39175,52.1354897550232,11.7578195608521
"Osternienburg Großpaschleben",06369,51.76109,11.9330600000001
"Altdöbern",03229,51.64965,14.02543
Panschwitz-Kuckau,01920,51.23389,14.19934
"Rothenburg ob der Tauber",91541,49.3833,10.1833
Penzberg,82377,47.75,11.3833
Kleinkarlbach,67271,49.5386,8.14972
"Trier Olewig",54295,49.75,6.63333
"Trier Olewig",54296,49.75,6.63333
"Lüttow-Valluhn",19246,53.52598,10.85268
"Ellingshausen bei Meiningen",98617,50.55,10.4667
Rheine,48431,52.28161,7.44484999999997
Rheine,48429,52.28161,7.44484999999997
Rheine,48432,52.28161,7.44484999999997
Neuerkirch,55471,50.0167,7.48333
"Mötzingen",71159,48.5333,8.76667
Oberstdorf,87561,47.4101,10.28
Scheinfeld,91443,49.6667,10.4667
"Bretsch Drüsedau",39615,52.85701,11.69956
"Bülkau",21782,53.7471,8.97896
"Königsfeld bei Rochlitz",09306,51.0667,12.75
Retzstadt,97282,49.9125,9.88194
"Mettingen, Westfalen",49497,52.31716,7.78088000000002
Ebersbach-Musbach,88371,47.9667,9.58333
Bous,66359,49.2833,6.8
Lahntal,35094,50.8619,8.69762
"Gemünden, Hunsrück",55490,49.9,7.46667
Lalendorf,18279,53.75749,12.3914600000001
"Lichtenhain / Bergbahn",98744,50.6,11.1333
Utendorf,98617,50.6167,10.4333
Fredenbeck,21717,53.52279,9.40081
"Tanna bei Schleiz",07922,50.5,11.85
Walkendorf,17179,53.9530653727823,12.5508583068847
Busenhausen,57612,50.7167,7.63333
Zabenstedt,06347,51.6206,11.66975
Galenberg,56651,50.4333,7.2
Kodersdorf,02923,51.23452,14.8958
"Neustadt (Hessen)",35279,50.85,9.11667
Renningen,71272,48.7667,8.93333
"Irschenberg Radthal",83737,47.8333,11.9167
"Irschenberg Radthal",83739,47.8333,11.9167
Laumersheim,67229,49.55,8.23333
"Passow bei Angermünde",16306,53.14287,14.11508
Passow,16306,53.14287,14.11508
Welsebruch,16306,53.14287,14.11508
Schwesing,25813,54.4948242333665,9.13502887034956
"Frankenau, Hessen",35110,51.1,8.93333
Krina,06774,51.6564742844175,12.4873832910156
"Blankenstein, Saale",07366,50.4,11.7
"Röderland",04932,51.4332235344626,13.4999628414917
"Spreewaldheide Sacrow-Waldow",15913,51.9607881,14.1348188
"Fuchsmühl",95689,49.9167,12.15
Neresheim,73450,48.75,10.35
"Asbach, Hunsrück",55758,49.8167,7.28333
"Kremitzaue Polzen",04916,51.7068660967916,13.3059405026245
"Rosenberg (Baden)",74749,49.4558,9.47306
Altwigshagen,17379,53.70426,13.83449
Lebusa,04936,51.79547,13.41939
"Saarbrücken Jägersfreude",66123,49.2333,7.0
"Wörth an der Isar",84109,48.6167,12.35
"Halsdorf, Eifel",54646,49.9333,6.36667
"Aying Loibersdorf bei Großhelfendorf",85655,47.960215,11.8365669
"Neukirchen / Erzgebirge",09221,50.7833,12.8667
"Östringen",76684,49.22,8.71222
"Größnitz",06632,51.1833,11.7167
Rehlingen-Siersburg,66780,49.3667,6.68333
"Wiesbaden Mainz-Kostheim",55246,50.00277,8.305555
Delmenhorst,27749,53.05227,8.63375999999994
Delmenhorst,27751,53.05227,8.63375999999994
Delmenhorst,27753,53.05227,8.63375999999994
Delmenhorst,27755,53.05227,8.63375999999994
"Dornholzhausen, Rhein-Lahn-Kreis",56357,50.2667,7.78333
Ichstedt,06556,51.38477,11.20181
"Bergfeld, Niedersachsen",38467,52.54486,10.8495399999999
"Fuhlendorf, Darß",18356,54.36447,12.60759
Elbe-Parey,39317,52.3834047778717,12.0165283386231
Elbe-Parey,39307,52.3834047778717,12.0165283386231
Rechtenstein,89611,48.2333,9.55
"Frankfurt am Main Goldstein",60529,50.1167,8.68333
"Weinsheim, Kreis Bad Kreuznach",55595,49.8333,7.76667
Hopferau,87659,47.6167,10.6333
"Goldbach bei Gotha",99869,51.0,10.65
"Langenzenn Erlachskirchen",91469,49.5,10.8
"Frauenneuharting Anger, Gemeinde Frauenneuharting",83565,48.015,12.0643
"Bölsdorf",39517,52.50915,11.9265800000001
Sommerach,97334,49.8333,10.2
Oderaue,16259,52.7773,14.2042
"Vaterstetten Weißenfeld",85622,48.1167,11.7833
"Ahrenshagen-Daskow Altenwillershagen",18320,54.25778,12.5698
"Chüden Klein Chüden",29410,52.87361,11.21774
"Lehe, Ems",26892,53.002272724882,7.34414466674798
Nonnweiler,66620,49.6167,6.95
Lengenwang,87663,47.7,10.6
Hasselfelde,38899,51.69092,10.85425
"Frankfurt am Main Niederrad",60528,50.1167,8.68333
Aiglsbach,84089,48.7,11.7167
"Alt Krenzlin",19288,53.31898,11.3081999999999
"Schönewalde bei Herzberg, Elster",04916,51.6831748598024,13.5998504668473
"Schönewalde bei Herzberg, Elster",03253,51.6831748598024,13.5998504668473
Dorst,39638,52.3788,11.38874
Lohbarbek,25551,53.945788,9.63598
"Hamfelde in Holstein (Kreis Stormarn)",22929,53.60363,10.45336
"Babenhausen, Hessen",64832,49.9667,8.95778
"Osterfeld bei Naumburg, Saale",06721,51.0667,11.9333
Ralswiek,18528,54.47419,13.44537
Seggerde,39356,52.34663,11.07934
"Schwerin, Mecklenburg Görries",19053,53.60845,11.37411
"Schwerin, Mecklenburg Görries",19061,53.60845,11.37411
"Stelzenberg, Pfalz Breitenau bei Kaiserslautern",67661,49.387295,7.700911
Mechernich,53894,50.591691,6.653047
"Pödelist",06618,51.2082816582933,11.8327850158691
Coburg,96450,50.2667,10.9667
Neddemin,17039,53.65261,13.28126
Herbertingen,88518,48.0667,9.43333
"Trier Zewen",54294,49.75,6.63333
Beindersheim,67259,49.5606,8.31944
Langewahl,15518,52.32793,14.10401
"Steinfeld (Pfalz)",76889,49.0483,8.03694
"Odernheim am Glan",55571,49.7667,7.7
"Wiesengrund, Lausitz Trebendorf",03149,51.67336,14.53806
"Wismar, Mecklenburg",23952,53.88842,11.46222
"Wismar, Mecklenburg",23966,53.88842,11.46222
"Wismar, Mecklenburg",23968,53.88842,11.46222
"Wismar, Mecklenburg",23970,53.88842,11.46222
"Wokuhl-Dabelow Wokuhl",17237,53.28088,13.1988200000001
"Neu Gülze",19258,53.38332,10.7871
"Rostock Warnemünde",18119,54.16775,12.08286
Rackwitz,04509,51.43872,12.37582
Rackwitz,04519,51.43872,12.37582
Untergruppenbach,74199,49.0914,9.27389
"Erpolzheim bei Ludwigshafen am Rhein",67167,49.4892,8.22472
"Buchholz (Aller)",29690,52.67668,9.67717
"Breesen bei Neubrandenburg",17091,53.62968,13.16308
"Gondorf bei Bitburg",54647,49.9667,6.61667
"Gustow Sissow",18574,54.2863,13.2305
"Klein Belitz Passin",18246,53.90338,12.00148
Temnitztal,16845,52.87746,12.63061
Birken-Honigsessen,57587,50.8167,7.73333
Volkach,97332,49.8667,10.2333
"Lunow-Stolzenhagen Lunow",16248,52.9207,14.11925
"Mehlbach, Pfalz",67735,49.5167,7.71667
"Gemünden am Main",97737,50.05,9.7
"Poseritz Glutzow Hof",18574,54.279942,13.261521
Bollberg,07646,50.8833,11.8
Gneus,07646,50.8167,11.6833
"Kleinmühlingen",39221,51.94705,11.74526
"Stockstadt am Main",63811,49.9769,9.06417
Tegau,07907,50.65,11.8667
"Greifswald, Hansestadt",17489,54.0888132703675,13.3944205793762
"Greifswald, Hansestadt",17491,54.0888132703675,13.3944205793762
"Greifswald, Hansestadt",17493,54.0888132703675,13.3944205793762
Wolframs-Eschenbach,91639,49.2333,10.7333
"Heuchelheim bei Frankenthal",67259,49.5631,8.29083
Hiltenfingen,86856,48.1667,10.7167
Orsfeld,54655,50.0333,6.61667
Beetzendorf,38489,52.7029678275023,11.0891332910156
